heartbeat,step,alive,killed_terminal,killed_exit,killed_precision,total_killed,elapsed_s
3,9,4530,0,0,0,0,2.5
3,10,4524,0,6,0,6,2.5
3,11,4515,0,9,0,9,2.5
3,12,4515,0,0,0,0,2.5
3,13,4507,0,8,0,8,2.5
3,14,4507,0,0,0,0,2.5
3,15,4501,0,6,0,6,2.5
3,16,4501,0,0,0,0,2.5
3,17,4496,0,5,0,5,2.5
3,18,4487,0,9,0,9,2.5
3,19,4487,0,0,0,0,2.5
3,20,4480,0,7,0,7,2.5
3,21,4480,0,0,0,0,2.5
3,22,4474,0,6,0,6,2.5
3,23,4465,0,9,0,9,2.5
3,24,4465,0,0,0,0,2.5
3,25,4457,0,8,0,8,2.5
3,26,4457,0,0,0,0,2.5
3,27,4451,0,6,0,6,2.5
3,28,4451,0,0,0,0,2.5
3,29,4446,0,5,0,5,2.5
3,30,4437,0,9,0,9,2.5
3,31,4437,0,0,0,0,2.5
3,32,4430,0,7,0,7,2.5
3,33,4430,0,0,0,0,2.5
3,34,4424,0,6,0,6,2.5
3,35,4415,0,9,0,9,2.5
3,36,4415,0,0,0,0,2.5
3,37,4407,0,8,0,8,2.5
3,38,4407,0,0,0,0,2.5
3,39,4401,0,6,0,6,2.5
3,40,4401,0,0,0,0,2.5
3,41,4396,0,5,0,5,2.5
3,42,4387,0,9,0,9,2.5
3,43,4387,0,0,0,0,2.5
3,44,4380,0,7,0,7,2.5
3,45,4380,0,0,0,0,2.5
3,46,4374,0,6,0,6,2.5
3,47,4365,0,9,0,9,2.5
3,48,4365,0,0,0,0,2.5
3,49,4357,0,8,0,8,2.5
3,50,4357,0,0,0,0,2.5
3,51,4351,0,6,0,6,2.5
3,52,4342,0,9,0,9,2.5
4,0,4342,0,0,0,0,2.5
4,1,4334,0,8,0,8,2.5
4,2,4334,0,0,0,0,2.5
4,3,4328,0,6,0,6,2.5
4,4,4328,0,0,0,0,2.5
4,5,4323,0,5,0,5,2.5
4,6,4314,0,9,0,9,2.5
4,7,4314,0,0,0,0,2.5
4,8,4307,0,7,0,7,2.5
4,9,4307,0,0,0,0,2.5
4,10,4301,0,6,0,6,2.5
4,11,4292,0,9,0,9,2.5
4,12,4292,0,0,0,0,2.5
4,13,4284,0,8,0,8,2.5
4,14,4284,0,0,0,0,2.5
4,15,4278,0,6,0,6,2.5
4,16,4278,0,0,0,0,2.5
4,17,4273,0,5,0,5,2.5
4,18,4264,0,9,0,9,2.5
4,19,4264,0,0,0,0,2.5
4,20,4257,0,7,0,7,2.5
4,21,4257,0,0,0,0,2.5
4,22,4251,0,6,0,6,2.5
4,23,4242,0,9,0,9,2.5
4,24,4242,0,0,0,0,2.5
4,25,4234,0,8,0,8,2.5
4,26,4234,0,0,0,0,2.5
4,27,4228,0,6,0,6,2.5
4,28,4228,0,0,0,0,2.5
4,29,4223,0,5,0,5,2.5
4,30,4214,0,9,0,9,2.5
4,31,4214,0,0,0,0,2.5
4,32,4207,0,7,0,7,2.5
4,33,4207,0,0,0,0,2.5
4,34,4201,0,6,0,6,2.5
4,35,4192,0,9,0,9,2.5
4,36,4192,0,0,0,0,2.5
4,37,4184,0,8,0,8,2.5
4,38,4184,0,0,0,0,2.5
4,39,4178,0,6,0,6,2.5
4,40,4178,0,0,0,0,2.5
4,41,4173,0,5,0,5,2.5
4,42,4164,0,9,0,9,2.5
4,43,4164,0,0,0,0,2.5
4,44,4157,0,7,0,7,2.5
4,45,4157,0,0,0,0,2.5
4,46,4151,0,6,0,6,2.5
4,47,4142,0,9,0,9,2.5
4,48,4142,0,0,0,0,2.5
4,49,4134,0,8,0,8,2.5
4,50,4134,0,0,0,0,2.5
4,51,4128,0,6,0,6,2.5
4,52,4119,0,9,0,9,2.5
5,0,4119,0,0,0,0,2.5
5,1,4111,0,8,0,8,2.5
5,2,4111,0,0,0,0,2.5
5,3,4105,0,6,0,6,2.5
5,4,4105,0,0,0,0,2.5
5,5,4100,0,5,0,5,2.5
5,6,4091,0,9,0,9,2.5
5,7,4091,0,0,0,0,2.5
5,8,4084,0,7,0,7,2.5
5,9,4084,0,0,0,0,2.5
5,10,4078,0,6,0,6,2.5
5,11,4069,0,9,0,9,2.5
5,12,4069,0,0,0,0,2.5
5,13,4061,0,8,0,8,2.5
5,14,4061,0,0,0,0,2.5
5,15,4055,0,6,0,6,2.5
5,16,4055,0,0,0,0,2.5
5,17,4050,0,5,0,5,2.5
5,18,4041,0,9,0,9,2.5
5,19,4041,0,0,0,0,2.5
5,20,4034,0,7,0,7,2.5
5,21,4034,0,0,0,0,2.5
5,22,4028,0,6,0,6,2.5
5,23,4019,0,9,0,9,2.5
5,24,4019,0,0,0,0,2.5
5,25,4011,0,8,0,8,2.5
5,26,4011,0,0,0,0,2.5
5,27,4005,0,6,0,6,2.5
5,28,4005,0,0,0,0,2.5
5,29,4000,0,5,0,5,2.5
5,30,3991,0,9,0,9,2.5
5,31,3991,0,0,0,0,2.5
5,32,3984,0,7,0,7,2.5
5,33,3984,0,0,0,0,2.5
5,34,3978,0,6,0,6,2.5
5,35,3969,0,9,0,9,2.5
5,36,3969,0,0,0,0,2.5
5,37,3961,0,8,0,8,2.5
5,38,3961,0,0,0,0,2.5
5,39,3955,0,6,0,6,2.5
5,40,3955,0,0,0,0,2.5
5,41,3950,0,5,0,5,2.5
5,42,3941,0,9,0,9,2.5
5,43,3941,0,0,0,0,2.5
5,44,3934,0,7,0,7,2.5
5,45,3934,0,0,0,0,2.5
5,46,3928,0,6,0,6,2.5
5,47,3919,0,9,0,9,2.5
5,48,3919,0,0,0,0,2.5
5,49,3911,0,8,0,8,2.5
5,50,3911,0,0,0,0,2.5
5,51,3905,0,6,0,6,2.5
5,52,3896,0,9,0,9,2.5
6,0,3896,0,0,0,0,2.5
6,1,3888,0,8,0,8,2.5
6,2,3888,0,0,0,0,2.5
6,3,3882,0,6,0,6,2.5
6,4,3882,0,0,0,0,2.5
6,5,3877,0,5,0,5,2.5
6,6,3868,0,9,0,9,2.5
6,7,3868,0,0,0,0,2.5
6,8,3861,0,7,0,7,2.5
6,9,3861,0,0,0,0,2.6
6,10,3855,0,6,0,6,2.6
6,11,3846,0,9,0,9,2.6
6,12,3846,0,0,0,0,2.6
6,13,3838,0,8,0,8,2.6
6,14,3838,0,0,0,0,2.6
6,15,3832,0,6,0,6,2.6
6,16,3832,0,0,0,0,2.6
6,17,3827,0,5,0,5,2.6
6,18,3818,0,9,0,9,2.6
6,19,3818,0,0,0,0,2.6
6,20,3811,0,7,0,7,2.6
6,21,3811,0,0,0,0,2.6
6,22,3805,0,6,0,6,2.6
6,23,3796,0,9,0,9,2.6
6,24,3796,0,0,0,0,2.6
6,25,3788,0,8,0,8,2.6
6,26,3788,0,0,0,0,2.6
6,27,3782,0,6,0,6,2.6
6,28,3782,0,0,0,0,2.6
6,29,3777,0,5,0,5,2.6
6,30,3768,0,9,0,9,2.6
6,31,3768,0,0,0,0,2.6
6,32,3761,0,7,0,7,2.6
6,33,3761,0,0,0,0,2.6
6,34,3755,0,6,0,6,2.6
6,35,3746,0,9,0,9,2.6
6,36,3746,0,0,0,0,2.6
6,37,3738,0,8,0,8,2.6
6,38,3738,0,0,0,0,2.6
6,39,3732,0,6,0,6,2.6
6,40,3732,0,0,0,0,2.6
6,41,3727,0,5,0,5,2.6
6,42,3718,0,9,0,9,2.6
6,43,3718,0,0,0,0,2.6
6,44,3711,0,7,0,7,2.6
6,45,3711,0,0,0,0,2.6
6,46,3705,0,6,0,6,2.6
6,47,3696,0,9,0,9,2.6
6,48,3696,0,0,0,0,2.6
6,49,3688,0,8,0,8,2.6
6,50,3688,0,0,0,0,2.6
6,51,3682,0,6,0,6,2.6
6,52,3673,0,9,0,9,2.6
7,0,3673,0,0,0,0,2.6
7,1,3665,0,8,0,8,2.6
7,2,3665,0,0,0,0,2.6
7,3,3659,0,6,0,6,2.6
7,4,3659,0,0,0,0,2.6
7,5,3654,0,5,0,5,2.6
7,6,3645,0,9,0,9,2.6
7,7,3645,0,0,0,0,2.6
7,8,3638,0,7,0,7,2.6
7,9,3638,0,0,0,0,2.6
7,10,3632,0,6,0,6,2.6
7,11,3623,0,9,0,9,2.6
7,12,3623,0,0,0,0,2.6
7,13,3615,0,8,0,8,2.6
7,14,3615,0,0,0,0,2.6
7,15,3609,0,6,0,6,2.6
7,16,3609,0,0,0,0,2.6
7,17,3604,0,5,0,5,2.6
7,18,3595,0,9,0,9,2.6
7,19,3595,0,0,0,0,2.6
7,20,3588,0,7,0,7,2.6
7,21,3588,0,0,0,0,2.6
7,22,3582,0,6,0,6,2.6
7,23,3573,0,9,0,9,2.6
7,24,3573,0,0,0,0,2.6
7,25,3565,0,8,0,8,2.6
7,26,3565,0,0,0,0,2.6
7,27,3559,0,6,0,6,2.6
7,28,3559,0,0,0,0,2.6
7,29,3554,0,5,0,5,2.6
7,30,3545,0,9,0,9,2.6
7,31,3545,0,0,0,0,2.6
7,32,3538,0,7,0,7,2.6
7,33,3538,0,0,0,0,2.6
7,34,3532,0,6,0,6,2.6
7,35,3523,0,9,0,9,2.6
7,36,3523,0,0,0,0,2.6
7,37,3515,0,8,0,8,2.6
7,38,3515,0,0,0,0,2.6
7,39,3509,0,6,0,6,2.6
7,40,3509,0,0,0,0,2.6
7,41,3504,0,5,0,5,2.6
7,42,3495,0,9,0,9,2.6
7,43,3495,0,0,0,0,2.6
7,44,3488,0,7,0,7,2.6
7,45,3488,0,0,0,0,2.6
7,46,3482,0,6,0,6,2.6
7,47,3473,0,9,0,9,2.6
7,48,3473,0,0,0,0,2.6
7,49,3465,0,8,0,8,2.6
7,50,3465,0,0,0,0,2.6
7,51,3459,0,6,0,6,2.6
7,52,3450,0,9,0,9,2.6
8,0,3450,0,0,0,0,2.6
8,1,3442,0,8,0,8,2.6
8,2,3442,0,0,0,0,2.6
8,3,3436,0,6,0,6,2.6
8,4,3436,0,0,0,0,2.6
8,5,3431,0,5,0,5,2.6
8,6,3422,0,9,0,9,2.6
8,7,3422,0,0,0,0,2.6
8,8,3415,0,7,0,7,2.6
8,9,3415,0,0,0,0,2.6
8,10,3409,0,6,0,6,2.6
8,11,3400,0,9,0,9,2.6
8,12,3400,0,0,0,0,2.6
8,13,3392,0,8,0,8,2.6
8,14,3392,0,0,0,0,2.6
8,15,3386,0,6,0,6,2.6
8,16,3386,0,0,0,0,2.6
8,17,3381,0,5,0,5,2.6
8,18,3372,0,9,0,9,2.6
8,19,3372,0,0,0,0,2.6
8,20,3365,0,7,0,7,2.6
8,21,3365,0,0,0,0,2.6
8,22,3359,0,6,0,6,2.6
8,23,3350,0,9,0,9,2.6
8,24,3350,0,0,0,0,2.6
8,25,3342,0,8,0,8,2.6
8,26,3342,0,0,0,0,2.6
8,27,3336,0,6,0,6,2.6
8,28,3336,0,0,0,0,2.6
8,29,3331,0,5,0,5,2.6
8,30,3322,0,9,0,9,2.6
8,31,3322,0,0,0,0,2.6
8,32,3315,0,7,0,7,2.6
8,33,3315,0,0,0,0,2.6
8,34,3309,0,6,0,6,2.6
8,35,3300,0,9,0,9,2.6
8,36,3300,0,0,0,0,2.6
8,37,3292,0,8,0,8,2.6
8,38,3292,0,0,0,0,2.6
8,39,3286,0,6,0,6,2.6
8,40,3286,0,0,0,0,2.6
8,41,3281,0,5,0,5,2.6
8,42,3272,0,9,0,9,2.6
8,43,3272,0,0,0,0,2.6
8,44,3265,0,7,0,7,2.6
8,45,3265,0,0,0,0,2.6
8,46,3259,0,6,0,6,2.6
8,47,3250,0,9,0,9,2.6
8,48,3250,0,0,0,0,2.6
8,49,3242,0,8,0,8,2.6
8,50,3242,0,0,0,0,2.6
8,51,3236,0,6,0,6,2.6
8,52,3227,0,9,0,9,2.6
9,0,3227,0,0,0,0,2.6
9,1,3219,0,8,0,8,2.6
9,2,3219,0,0,0,0,2.6
9,3,3213,0,6,0,6,2.6
9,4,3213,0,0,0,0,2.6
9,5,3208,0,5,0,5,2.6
9,6,3199,0,9,0,9,2.6
9,7,3199,0,0,0,0,2.6
9,8,3192,0,7,0,7,2.6
9,9,3192,0,0,0,0,2.6
9,10,3186,0,6,0,6,2.6
9,11,3177,0,9,0,9,2.6
9,12,3177,0,0,0,0,2.6
9,13,3169,0,8,0,8,2.6
9,14,3169,0,0,0,0,2.6
9,15,3163,0,6,0,6,2.6
9,16,3163,0,0,0,0,2.6
9,17,3158,0,5,0,5,2.6
9,18,3149,0,9,0,9,2.6
9,19,3149,0,0,0,0,2.6
9,20,3142,0,7,0,7,2.6
9,21,3142,0,0,0,0,2.6
9,22,3136,0,6,0,6,2.6
9,23,3127,0,9,0,9,2.6
9,24,3127,0,0,0,0,2.6
9,25,3119,0,8,0,8,2.6
9,26,3119,0,0,0,0,2.6
9,27,3113,0,6,0,6,2.6
9,28,3113,0,0,0,0,2.6
9,29,3108,0,5,0,5,2.6
9,30,3099,0,9,0,9,2.6
9,31,3099,0,0,0,0,2.6
9,32,3092,0,7,0,7,2.6
9,33,3092,0,0,0,0,2.6
9,34,3086,0,6,0,6,2.6
9,35,3077,0,9,0,9,2.6
9,36,3077,0,0,0,0,2.6
9,37,3069,0,8,0,8,2.6
9,38,3069,0,0,0,0,2.6
9,39,3063,0,6,0,6,2.6
9,40,3063,0,0,0,0,2.6
9,41,3058,0,5,0,5,2.6
9,42,3049,0,9,0,9,2.6
9,43,3049,0,0,0,0,2.6
9,44,3042,0,7,0,7,2.6
9,45,3042,0,0,0,0,2.6
9,46,3036,0,6,0,6,2.6
9,47,3027,0,9,0,9,2.6
9,48,3027,0,0,0,0,2.6
9,49,3019,0,8,0,8,2.6
9,50,3019,0,0,0,0,2.6
9,51,3013,0,6,0,6,2.6
9,52,3004,0,9,0,9,2.6
10,0,3004,0,0,0,0,2.6
10,1,2996,0,8,0,8,2.6
10,2,2996,0,0,0,0,2.6
10,3,2990,0,6,0,6,2.6
10,4,2990,0,0,0,0,2.6
10,5,2985,0,5,0,5,2.6
10,6,2976,0,9,0,9,2.6
10,7,2976,0,0,0,0,2.6
10,8,2969,0,7,0,7,2.6
10,9,2969,0,0,0,0,2.6
10,10,2963,0,6,0,6,2.6
10,11,2954,0,9,0,9,2.6
10,12,2954,0,0,0,0,2.6
10,13,2946,0,8,0,8,2.6
10,14,2946,0,0,0,0,2.6
10,15,2940,0,6,0,6,2.6
10,16,2940,0,0,0,0,2.6
10,17,2935,0,5,0,5,2.6
10,18,2926,0,9,0,9,2.6
10,19,2926,0,0,0,0,2.6
10,20,2919,0,7,0,7,2.6
10,21,2919,0,0,0,0,2.6
10,22,2913,0,6,0,6,2.6
10,23,2904,0,9,0,9,2.6
10,24,2904,0,0,0,0,2.6
10,25,2896,0,8,0,8,2.6
10,26,2896,0,0,0,0,2.6
10,27,2890,0,6,0,6,2.6
10,28,2890,0,0,0,0,2.6
10,29,2885,0,5,0,5,2.6
10,30,2876,0,9,0,9,2.6
10,31,2876,0,0,0,0,2.6
10,32,2869,0,7,0,7,2.6
10,33,2869,0,0,0,0,2.6
10,34,2863,0,6,0,6,2.6
10,35,2854,0,9,0,9,2.6
10,36,2854,0,0,0,0,2.6
10,37,2846,0,8,0,8,2.6
10,38,2846,0,0,0,0,2.6
10,39,2840,0,6,0,6,2.6
10,40,2840,0,0,0,0,2.6
10,41,2835,0,5,0,5,2.6
10,42,2826,0,9,0,9,2.6
10,43,2826,0,0,0,0,2.6
10,44,2819,0,7,0,7,2.6
10,45,2819,0,0,0,0,2.6
10,46,2813,0,6,0,6,2.6
10,47,2804,0,9,0,9,2.6
10,48,2804,0,0,0,0,2.6
10,49,2796,0,8,0,8,2.6
10,50,2796,0,0,0,0,2.6
10,51,2790,0,6,0,6,2.6
10,52,2781,0,9,0,9,2.6
11,0,2781,0,0,0,0,2.6
11,1,2773,0,8,0,8,2.6
11,2,2773,0,0,0,0,2.6
11,3,2767,0,6,0,6,2.6
11,4,2767,0,0,0,0,2.6
11,5,2762,0,5,0,5,2.6
11,6,2753,0,9,0,9,2.6
11,7,2753,0,0,0,0,2.6
11,8,2746,0,7,0,7,2.6
11,9,2746,0,0,0,0,2.6
11,10,2740,0,6,0,6,2.6
11,11,2731,0,9,0,9,2.6
11,12,2731,0,0,0,0,2.6
11,13,2723,0,8,0,8,2.6
11,14,2723,0,0,0,0,2.6
11,15,2717,0,6,0,6,2.6
11,16,2717,0,0,0,0,2.6
11,17,2712,0,5,0,5,2.6
11,18,2703,0,9,0,9,2.6
11,19,2703,0,0,0,0,2.6
11,20,2696,0,7,0,7,2.6
11,21,2696,0,0,0,0,2.6
11,22,2690,0,6,0,6,2.6
11,23,2681,0,9,0,9,2.6
11,24,2681,0,0,0,0,2.6
11,25,2673,0,8,0,8,2.6
11,26,2673,0,0,0,0,2.6
11,27,2667,0,6,0,6,2.6
11,28,2667,0,0,0,0,2.6
11,29,2662,0,5,0,5,2.6
11,30,2653,0,9,0,9,2.6
11,31,2653,0,0,0,0,2.6
11,32,2646,0,7,0,7,2.6
11,33,2646,0,0,0,0,2.6
11,34,2640,0,6,0,6,2.6
11,35,2631,0,9,0,9,2.6
11,36,2631,0,0,0,0,2.6
11,37,2623,0,8,0,8,2.6
11,38,2623,0,0,0,0,2.6
11,39,2617,0,6,0,6,2.6
11,40,2617,0,0,0,0,2.6
11,41,2612,0,5,0,5,2.6
11,42,2603,0,9,0,9,2.6
11,43,2603,0,0,0,0,2.6
11,44,2596,0,7,0,7,2.6
11,45,2596,0,0,0,0,2.6
11,46,2590,0,6,0,6,2.6
11,47,2581,0,9,0,9,2.6
11,48,2581,0,0,0,0,2.6
11,49,2573,0,8,0,8,2.6
11,50,2573,0,0,0,0,2.6
11,51,2567,0,6,0,6,2.6
11,52,2558,0,9,0,9,2.6
12,0,2558,0,0,0,0,2.6
12,1,2550,0,8,0,8,2.6
12,2,2550,0,0,0,0,2.6
12,3,2544,0,6,0,6,2.6
12,4,2544,0,0,0,0,2.6
12,5,2539,0,5,0,5,2.6
12,6,2530,0,9,0,9,2.6
12,7,2530,0,0,0,0,2.6
12,8,2523,0,7,0,7,2.6
12,9,2523,0,0,0,0,2.6
12,10,2517,0,6,0,6,2.6
12,11,2508,0,9,0,9,2.6
12,12,2508,0,0,0,0,2.6
12,13,2500,0,8,0,8,2.6
12,14,2500,0,0,0,0,2.6
12,15,2494,0,6,0,6,2.6
12,16,2494,0,0,0,0,2.6
12,17,2489,0,5,0,5,2.6
12,18,2480,0,9,0,9,2.6
12,19,2480,0,0,0,0,2.6
12,20,2473,0,7,0,7,2.6
12,21,2473,0,0,0,0,2.6
12,22,2467,0,6,0,6,2.6
12,23,2458,0,9,0,9,2.6
12,24,2458,0,0,0,0,2.6
12,25,2450,0,8,0,8,2.6
12,26,2450,0,0,0,0,2.6
12,27,2444,0,6,0,6,2.6
12,28,2444,0,0,0,0,2.6
12,29,2439,0,5,0,5,2.6
12,30,2430,0,9,0,9,2.6
12,31,2430,0,0,0,0,2.6
12,32,2423,0,7,0,7,2.6
12,33,2423,0,0,0,0,2.6
12,34,2417,0,6,0,6,2.6
12,35,2408,0,9,0,9,2.6
12,36,2408,0,0,0,0,2.6
12,37,2400,0,8,0,8,2.6
12,38,2400,0,0,0,0,2.6
12,39,2394,0,6,0,6,2.6
12,40,2394,0,0,0,0,2.6
12,41,2389,0,5,0,5,2.6
12,42,2380,0,9,0,9,2.6
12,43,2380,0,0,0,0,2.6
12,44,2373,0,7,0,7,2.6
12,45,2373,0,0,0,0,2.6
12,46,2367,0,6,0,6,2.6
12,47,2358,0,9,0,9,2.6
12,48,2358,0,0,0,0,2.6
12,49,2350,0,8,0,8,2.6
12,50,2350,0,0,0,0,2.6
12,51,2344,0,6,0,6,2.6
12,52,2335,0,9,0,9,2.6
13,0,2335,0,0,0,0,2.6
13,1,2327,0,8,0,8,2.6
13,2,2327,0,0,0,0,2.6
13,3,2321,0,6,0,6,2.6
13,4,2321,0,0,0,0,2.6
13,5,2316,0,5,0,5,2.6
13,6,2307,0,9,0,9,2.6
13,7,2307,0,0,0,0,2.6
13,8,2300,0,7,0,7,2.6
13,9,2300,0,0,0,0,2.6
13,10,2294,0,6,0,6,2.6
13,11,2285,0,9,0,9,2.6
13,12,2285,0,0,0,0,2.6
13,13,2277,0,8,0,8,2.6
13,14,2277,0,0,0,0,2.6
13,15,2271,0,6,0,6,2.6
13,16,2271,0,0,0,0,2.6
13,17,2266,0,5,0,5,2.6
13,18,2257,0,9,0,9,2.6
13,19,2257,0,0,0,0,2.6
13,20,2250,0,7,0,7,2.6
13,21,2250,0,0,0,0,2.6
13,22,2244,0,6,0,6,2.6
13,23,2235,0,9,0,9,2.6
13,24,2235,0,0,0,0,2.6
13,25,2227,0,8,0,8,2.6
13,26,2227,0,0,0,0,2.6
13,27,2221,0,6,0,6,2.6
13,28,2221,0,0,0,0,2.6
13,29,2216,0,5,0,5,2.6
13,30,2207,0,9,0,9,2.6
13,31,2207,0,0,0,0,2.6
13,32,2200,0,7,0,7,2.6
13,33,2200,0,0,0,0,2.6
13,34,2194,0,6,0,6,2.6
13,35,2185,0,9,0,9,2.6
13,36,2185,0,0,0,0,2.6
13,37,2177,0,8,0,8,2.6
13,38,2177,0,0,0,0,2.6
13,39,2171,0,6,0,6,2.6
13,40,2171,0,0,0,0,2.6
13,41,2166,0,5,0,5,2.6
