heartbeat,step,alive,killed_terminal,killed_exit,killed_precision,total_killed,elapsed_s
3,10,25324,0,6,0,6,19.6
3,11,25315,0,9,0,9,19.6
3,12,25315,0,0,0,0,19.6
3,13,25307,0,8,0,8,19.6
3,14,25307,0,0,0,0,19.6
3,15,25301,0,6,0,6,19.6
3,16,25301,0,0,0,0,19.6
3,17,25296,0,5,0,5,19.6
3,18,25287,0,9,0,9,19.6
3,19,25287,0,0,0,0,19.6
3,20,25280,0,7,0,7,19.6
3,21,25280,0,0,0,0,19.6
3,22,25274,0,6,0,6,19.6
3,23,25265,0,9,0,9,19.6
3,24,25265,0,0,0,0,19.6
3,25,25257,0,8,0,8,19.6
3,26,25257,0,0,0,0,19.6
3,27,25251,0,6,0,6,19.6
3,28,25251,0,0,0,0,19.6
3,29,25246,0,5,0,5,19.6
3,30,25237,0,9,0,9,19.6
3,31,25237,0,0,0,0,19.6
3,32,25230,0,7,0,7,19.6
3,33,25230,0,0,0,0,19.6
3,34,25224,0,6,0,6,19.6
3,35,25215,0,9,0,9,19.6
3,36,25215,0,0,0,0,19.6
3,37,25207,0,8,0,8,19.6
3,38,25207,0,0,0,0,19.6
3,39,25201,0,6,0,6,19.6
3,40,25201,0,0,0,0,19.6
3,41,25196,0,5,0,5,19.6
3,42,25187,0,9,0,9,19.6
3,43,25187,0,0,0,0,19.6
3,44,25180,0,7,0,7,19.6
3,45,25180,0,0,0,0,19.6
3,46,25174,0,6,0,6,19.7
3,47,25165,0,9,0,9,19.7
3,48,25165,0,0,0,0,19.7
3,49,25157,0,8,0,8,19.7
3,50,25157,0,0,0,0,19.7
3,51,25151,0,6,0,6,19.7
3,52,25142,0,9,0,9,19.7
4,0,25142,0,0,0,0,19.7
4,1,25134,0,8,0,8,19.7
4,2,25134,0,0,0,0,19.7
4,3,25128,0,6,0,6,19.7
4,4,25128,0,0,0,0,19.7
4,5,25123,0,5,0,5,19.7
4,6,25114,0,9,0,9,19.7
4,7,25114,0,0,0,0,19.7
4,8,25107,0,7,0,7,19.7
4,9,25107,0,0,0,0,19.7
4,10,25101,0,6,0,6,19.7
4,11,25092,0,9,0,9,19.7
4,12,25092,0,0,0,0,19.7
4,13,25084,0,8,0,8,19.7
4,14,25084,0,0,0,0,19.7
4,15,25078,0,6,0,6,19.7
4,16,25078,0,0,0,0,19.7
4,17,25073,0,5,0,5,19.7
4,18,25064,0,9,0,9,19.7
4,19,25064,0,0,0,0,19.7
4,20,25057,0,7,0,7,19.7
4,21,25057,0,0,0,0,19.7
4,22,25051,0,6,0,6,19.7
4,23,25042,0,9,0,9,19.7
4,24,25042,0,0,0,0,19.7
4,25,25034,0,8,0,8,19.7
4,26,25034,0,0,0,0,19.7
4,27,25028,0,6,0,6,19.7
4,28,25028,0,0,0,0,19.7
4,29,25023,0,5,0,5,19.7
4,30,25014,0,9,0,9,19.7
4,31,25014,0,0,0,0,19.7
4,32,25007,0,7,0,7,19.7
4,33,25007,0,0,0,0,19.7
4,34,25001,0,6,0,6,19.7
4,35,24992,0,9,0,9,19.7
4,36,24992,0,0,0,0,19.7
4,37,24984,0,8,0,8,19.7
4,38,24984,0,0,0,0,19.7
4,39,24978,0,6,0,6,19.7
4,40,24978,0,0,0,0,19.7
4,41,24973,0,5,0,5,19.7
4,42,24964,0,9,0,9,19.7
4,43,24964,0,0,0,0,19.7
4,44,24957,0,7,0,7,19.7
4,45,24957,0,0,0,0,19.7
4,46,24951,0,6,0,6,19.7
4,47,24942,0,9,0,9,19.7
4,48,24942,0,0,0,0,19.7
4,49,24934,0,8,0,8,19.8
4,50,24934,0,0,0,0,19.8
4,51,24928,0,6,0,6,19.8
4,52,24919,0,9,0,9,19.8
5,0,24919,0,0,0,0,19.8
5,1,24911,0,8,0,8,19.8
5,2,24911,0,0,0,0,19.8
5,3,24905,0,6,0,6,19.8
5,4,24905,0,0,0,0,19.8
5,5,24900,0,5,0,5,19.8
5,6,24891,0,9,0,9,19.8
5,7,24891,0,0,0,0,19.8
5,8,24884,0,7,0,7,19.8
5,9,24884,0,0,0,0,19.8
5,10,24878,0,6,0,6,19.8
5,11,24869,0,9,0,9,19.8
5,12,24869,0,0,0,0,19.8
5,13,24861,0,8,0,8,19.8
5,14,24861,0,0,0,0,19.8
5,15,24855,0,6,0,6,19.8
5,16,24855,0,0,0,0,19.8
5,17,24850,0,5,0,5,19.8
5,18,24841,0,9,0,9,19.8
5,19,24841,0,0,0,0,19.8
5,20,24834,0,7,0,7,19.8
5,21,24834,0,0,0,0,19.8
5,22,24828,0,6,0,6,19.8
5,23,24819,0,9,0,9,19.8
5,24,24819,0,0,0,0,19.8
5,25,24811,0,8,0,8,19.8
5,26,24811,0,0,0,0,19.8
5,27,24805,0,6,0,6,19.8
5,28,24805,0,0,0,0,19.8
5,29,24800,0,5,0,5,19.8
5,30,24791,0,9,0,9,19.8
5,31,24791,0,0,0,0,19.8
5,32,24784,0,7,0,7,19.8
5,33,24784,0,0,0,0,19.8
5,34,24778,0,6,0,6,19.8
5,35,24769,0,9,0,9,19.8
5,36,24769,0,0,0,0,19.8
5,37,24761,0,8,0,8,19.8
5,38,24761,0,0,0,0,19.8
5,39,24755,0,6,0,6,19.8
5,40,24755,0,0,0,0,19.8
5,41,24750,0,5,0,5,19.8
5,42,24741,0,9,0,9,19.8
5,43,24741,0,0,0,0,19.8
5,44,24734,0,7,0,7,19.8
5,45,24734,0,0,0,0,19.8
5,46,24728,0,6,0,6,19.8
5,47,24719,0,9,0,9,19.8
5,48,24719,0,0,0,0,19.8
5,49,24711,0,8,0,8,19.8
5,50,24711,0,0,0,0,19.8
5,51,24705,0,6,0,6,19.8
5,52,24696,0,9,0,9,19.9
6,0,24696,0,0,0,0,19.9
6,1,24688,0,8,0,8,19.9
6,2,24688,0,0,0,0,19.9
6,3,24682,0,6,0,6,19.9
6,4,24682,0,0,0,0,19.9
6,5,24677,0,5,0,5,19.9
6,6,24668,0,9,0,9,19.9
6,7,24668,0,0,0,0,19.9
6,8,24661,0,7,0,7,19.9
6,9,24661,0,0,0,0,19.9
6,10,24655,0,6,0,6,19.9
6,11,24646,0,9,0,9,19.9
6,12,24646,0,0,0,0,19.9
6,13,24638,0,8,0,8,19.9
6,14,24638,0,0,0,0,19.9
6,15,24632,0,6,0,6,19.9
6,16,24632,0,0,0,0,19.9
6,17,24627,0,5,0,5,19.9
6,18,24618,0,9,0,9,19.9
6,19,24618,0,0,0,0,19.9
6,20,24611,0,7,0,7,19.9
6,21,24611,0,0,0,0,19.9
6,22,24605,0,6,0,6,19.9
6,23,24596,0,9,0,9,19.9
6,24,24596,0,0,0,0,19.9
6,25,24588,0,8,0,8,19.9
6,26,24588,0,0,0,0,19.9
6,27,24582,0,6,0,6,19.9
6,28,24582,0,0,0,0,19.9
6,29,24577,0,5,0,5,19.9
6,30,24568,0,9,0,9,19.9
6,31,24568,0,0,0,0,19.9
6,32,24561,0,7,0,7,19.9
6,33,24561,0,0,0,0,19.9
6,34,24555,0,6,0,6,19.9
6,35,24546,0,9,0,9,19.9
6,36,24546,0,0,0,0,19.9
6,37,24538,0,8,0,8,19.9
6,38,24538,0,0,0,0,19.9
6,39,24532,0,6,0,6,19.9
6,40,24532,0,0,0,0,19.9
6,41,24527,0,5,0,5,19.9
6,42,24518,0,9,0,9,19.9
6,43,24518,0,0,0,0,19.9
6,44,24511,0,7,0,7,19.9
6,45,24511,0,0,0,0,19.9
6,46,24505,0,6,0,6,19.9
6,47,24496,0,9,0,9,19.9
6,48,24496,0,0,0,0,19.9
6,49,24488,0,8,0,8,19.9
6,50,24488,0,0,0,0,19.9
6,51,24482,0,6,0,6,19.9
6,52,24473,0,9,0,9,19.9
7,0,24473,0,0,0,0,19.9
7,1,24465,0,8,0,8,19.9
7,2,24465,0,0,0,0,20.0
7,3,24459,0,6,0,6,20.0
7,4,24459,0,0,0,0,20.0
7,5,24454,0,5,0,5,20.0
7,6,24445,0,9,0,9,20.0
7,7,24445,0,0,0,0,20.0
7,8,24438,0,7,0,7,20.0
7,9,24438,0,0,0,0,20.0
7,10,24432,0,6,0,6,20.0
7,11,24423,0,9,0,9,20.0
7,12,24423,0,0,0,0,20.0
7,13,24415,0,8,0,8,20.0
7,14,24415,0,0,0,0,20.0
7,15,24409,0,6,0,6,20.0
7,16,24409,0,0,0,0,20.0
7,17,24404,0,5,0,5,20.0
7,18,24395,0,9,0,9,20.0
7,19,24395,0,0,0,0,20.0
7,20,24388,0,7,0,7,20.0
7,21,24388,0,0,0,0,20.0
7,22,24382,0,6,0,6,20.0
7,23,24373,0,9,0,9,20.0
7,24,24373,0,0,0,0,20.0
7,25,24365,0,8,0,8,20.0
7,26,24365,0,0,0,0,20.0
7,27,24359,0,6,0,6,20.0
7,28,24359,0,0,0,0,20.0
7,29,24354,0,5,0,5,20.0
7,30,24345,0,9,0,9,20.0
7,31,24345,0,0,0,0,20.0
7,32,24338,0,7,0,7,20.0
7,33,24338,0,0,0,0,20.0
7,34,24332,0,6,0,6,20.0
7,35,24323,0,9,0,9,20.0
7,36,24323,0,0,0,0,20.0
7,37,24315,0,8,0,8,20.0
7,38,24315,0,0,0,0,20.0
7,39,24309,0,6,0,6,20.0
7,40,24309,0,0,0,0,20.0
7,41,24304,0,5,0,5,20.0
7,42,24295,0,9,0,9,20.0
7,43,24295,0,0,0,0,20.0
7,44,24288,0,7,0,7,20.0
7,45,24288,0,0,0,0,20.0
7,46,24282,0,6,0,6,20.0
7,47,24273,0,9,0,9,20.0
7,48,24273,0,0,0,0,20.0
7,49,24265,0,8,0,8,20.0
7,50,24265,0,0,0,0,20.0
7,51,24259,0,6,0,6,20.0
7,52,24250,0,9,0,9,20.0
8,0,24250,0,0,0,0,20.0
8,1,24242,0,8,0,8,20.0
8,2,24242,0,0,0,0,20.0
8,3,24236,0,6,0,6,20.0
8,4,24236,0,0,0,0,20.0
8,5,24231,0,5,0,5,20.0
8,6,24222,0,9,0,9,20.1
8,7,24222,0,0,0,0,20.1
8,8,24215,0,7,0,7,20.1
8,9,24215,0,0,0,0,20.1
8,10,24209,0,6,0,6,20.1
8,11,24200,0,9,0,9,20.1
8,12,24200,0,0,0,0,20.1
8,13,24192,0,8,0,8,20.1
8,14,24192,0,0,0,0,20.1
8,15,24186,0,6,0,6,20.1
8,16,24186,0,0,0,0,20.1
8,17,24181,0,5,0,5,20.1
8,18,24172,0,9,0,9,20.1
8,19,24172,0,0,0,0,20.1
8,20,24165,0,7,0,7,20.1
8,21,24165,0,0,0,0,20.1
8,22,24159,0,6,0,6,20.1
8,23,24150,0,9,0,9,20.1
8,24,24150,0,0,0,0,20.1
8,25,24142,0,8,0,8,20.1
8,26,24142,0,0,0,0,20.1
8,27,24136,0,6,0,6,20.1
8,28,24136,0,0,0,0,20.1
8,29,24131,0,5,0,5,20.1
8,30,24122,0,9,0,9,20.1
8,31,24122,0,0,0,0,20.1
8,32,24115,0,7,0,7,20.1
8,33,24115,0,0,0,0,20.1
8,34,24109,0,6,0,6,20.1
8,35,24100,0,9,0,9,20.1
8,36,24100,0,0,0,0,20.1
8,37,24092,0,8,0,8,20.1
8,38,24092,0,0,0,0,20.1
8,39,24086,0,6,0,6,20.1
8,40,24086,0,0,0,0,20.1
8,41,24081,0,5,0,5,20.1
8,42,24072,0,9,0,9,20.1
8,43,24072,0,0,0,0,20.1
8,44,24065,0,7,0,7,20.1
8,45,24065,0,0,0,0,20.1
8,46,24059,0,6,0,6,20.1
8,47,24050,0,9,0,9,20.1
8,48,24050,0,0,0,0,20.1
8,49,24042,0,8,0,8,20.1
8,50,24042,0,0,0,0,20.1
8,51,24036,0,6,0,6,20.1
8,52,24027,0,9,0,9,20.1
9,0,24027,0,0,0,0,20.1
9,1,24019,0,8,0,8,20.1
9,2,24019,0,0,0,0,20.1
9,3,24013,0,6,0,6,20.1
9,4,24013,0,0,0,0,20.1
9,5,24008,0,5,0,5,20.1
9,6,23999,0,9,0,9,20.1
9,7,23999,0,0,0,0,20.1
9,8,23992,0,7,0,7,20.1
9,9,23992,0,0,0,0,20.2
9,10,23986,0,6,0,6,20.2
9,11,23977,0,9,0,9,20.2
9,12,23977,0,0,0,0,20.2
9,13,23969,0,8,0,8,20.2
9,14,23969,0,0,0,0,20.2
9,15,23963,0,6,0,6,20.2
9,16,23963,0,0,0,0,20.2
9,17,23958,0,5,0,5,20.2
9,18,23949,0,9,0,9,20.2
9,19,23949,0,0,0,0,20.2
9,20,23942,0,7,0,7,20.2
9,21,23942,0,0,0,0,20.2
9,22,23936,0,6,0,6,20.2
9,23,23927,0,9,0,9,20.2
9,24,23927,0,0,0,0,20.2
9,25,23919,0,8,0,8,20.2
9,26,23919,0,0,0,0,20.2
9,27,23913,0,6,0,6,20.2
9,28,23913,0,0,0,0,20.2
9,29,23908,0,5,0,5,20.2
9,30,23899,0,9,0,9,20.2
9,31,23899,0,0,0,0,20.2
9,32,23892,0,7,0,7,20.2
9,33,23892,0,0,0,0,20.2
9,34,23886,0,6,0,6,20.2
9,35,23877,0,9,0,9,20.2
9,36,23877,0,0,0,0,20.2
9,37,23869,0,8,0,8,20.2
9,38,23869,0,0,0,0,20.2
9,39,23863,0,6,0,6,20.2
9,40,23863,0,0,0,0,20.2
9,41,23858,0,5,0,5,20.2
9,42,23849,0,9,0,9,20.2
9,43,23849,0,0,0,0,20.2
9,44,23842,0,7,0,7,20.2
9,45,23842,0,0,0,0,20.2
9,46,23836,0,6,0,6,20.2
9,47,23827,0,9,0,9,20.2
9,48,23827,0,0,0,0,20.2
9,49,23819,0,8,0,8,20.2
9,50,23819,0,0,0,0,20.2
9,51,23813,0,6,0,6,20.2
9,52,23804,0,9,0,9,20.2
10,0,23804,0,0,0,0,20.2
10,1,23796,0,8,0,8,20.2
10,2,23796,0,0,0,0,20.2
10,3,23790,0,6,0,6,20.2
10,4,23790,0,0,0,0,20.2
10,5,23785,0,5,0,5,20.2
10,6,23776,0,9,0,9,20.2
10,7,23776,0,0,0,0,20.2
10,8,23769,0,7,0,7,20.2
10,9,23769,0,0,0,0,20.2
10,10,23763,0,6,0,6,20.2
10,11,23754,0,9,0,9,20.2
10,12,23754,0,0,0,0,20.2
10,13,23746,0,8,0,8,20.2
10,14,23746,0,0,0,0,20.2
10,15,23740,0,6,0,6,20.3
10,16,23740,0,0,0,0,20.3
10,17,23735,0,5,0,5,20.3
10,18,23726,0,9,0,9,20.3
10,19,23726,0,0,0,0,20.3
10,20,23719,0,7,0,7,20.3
10,21,23719,0,0,0,0,20.3
10,22,23713,0,6,0,6,20.3
10,23,23704,0,9,0,9,20.3
10,24,23704,0,0,0,0,20.3
10,25,23696,0,8,0,8,20.3
10,26,23696,0,0,0,0,20.3
10,27,23690,0,6,0,6,20.3
10,28,23690,0,0,0,0,20.3
10,29,23685,0,5,0,5,20.3
10,30,23676,0,9,0,9,20.3
10,31,23676,0,0,0,0,20.3
10,32,23669,0,7,0,7,20.3
10,33,23669,0,0,0,0,20.3
10,34,23663,0,6,0,6,20.3
10,35,23654,0,9,0,9,20.3
10,36,23654,0,0,0,0,20.3
10,37,23646,0,8,0,8,20.3
10,38,23646,0,0,0,0,20.3
10,39,23640,0,6,0,6,20.3
10,40,23640,0,0,0,0,20.3
10,41,23635,0,5,0,5,20.3
10,42,23626,0,9,0,9,20.3
10,43,23626,0,0,0,0,20.3
10,44,23619,0,7,0,7,20.3
10,45,23619,0,0,0,0,20.3
10,46,23613,0,6,0,6,20.3
10,47,23604,0,9,0,9,20.3
10,48,23604,0,0,0,0,20.3
10,49,23596,0,8,0,8,20.3
10,50,23596,0,0,0,0,20.3
10,51,23590,0,6,0,6,20.3
10,52,23581,0,9,0,9,20.3
11,0,23581,0,0,0,0,20.4
11,1,23573,0,8,0,8,20.4
11,2,23573,0,0,0,0,20.4
11,3,23567,0,6,0,6,20.4
11,4,23567,0,0,0,0,20.4
11,5,23562,0,5,0,5,20.4
11,6,23553,0,9,0,9,20.4
11,7,23553,0,0,0,0,20.4
11,8,23546,0,7,0,7,20.4
11,9,23546,0,0,0,0,20.4
11,10,23540,0,6,0,6,20.4
11,11,23531,0,9,0,9,20.4
11,12,23531,0,0,0,0,20.4
11,13,23523,0,8,0,8,20.4
11,14,23523,0,0,0,0,20.4
11,15,23517,0,6,0,6,20.4
11,16,23517,0,0,0,0,20.4
11,17,23512,0,5,0,5,20.4
11,18,23503,0,9,0,9,20.4
11,19,23503,0,0,0,0,20.4
11,20,23496,0,7,0,7,20.4
11,21,23496,0,0,0,0,20.4
11,22,23490,0,6,0,6,20.4
11,23,23481,0,9,0,9,20.4
11,24,23481,0,0,0,0,20.4
11,25,23473,0,8,0,8,20.4
11,26,23473,0,0,0,0,20.4
11,27,23467,0,6,0,6,20.4
11,28,23467,0,0,0,0,20.4
11,29,23462,0,5,0,5,20.4
11,30,23453,0,9,0,9,20.4
11,31,23453,0,0,0,0,20.4
11,32,23446,0,7,0,7,20.4
11,33,23446,0,0,0,0,20.4
11,34,23440,0,6,0,6,20.4
11,35,23431,0,9,0,9,20.4
11,36,23431,0,0,0,0,20.4
11,37,23423,0,8,0,8,20.4
11,38,23423,0,0,0,0,20.4
11,39,23417,0,6,0,6,20.4
11,40,23417,0,0,0,0,20.4
11,41,23412,0,5,0,5,20.4
11,42,23403,0,9,0,9,20.4
11,43,23403,0,0,0,0,20.4
11,44,23396,0,7,0,7,20.4
11,45,23396,0,0,0,0,20.4
11,46,23390,0,6,0,6,20.4
11,47,23381,0,9,0,9,20.4
11,48,23381,0,0,0,0,20.4
11,49,23373,0,8,0,8,20.4
11,50,23373,0,0,0,0,20.4
11,51,23367,0,6,0,6,20.4
11,52,23358,0,9,0,9,20.4
12,0,23358,0,0,0,0,20.4
12,1,23350,0,8,0,8,20.4
12,2,23350,0,0,0,0,20.4
12,3,23344,0,6,0,6,20.4
12,4,23344,0,0,0,0,20.4
12,5,23339,0,5,0,5,20.5
12,6,23330,0,9,0,9,20.5
12,7,23330,0,0,0,0,20.5
12,8,23323,0,7,0,7,20.5
12,9,23323,0,0,0,0,20.5
12,10,23317,0,6,0,6,20.5
12,11,23308,0,9,0,9,20.5
12,12,23308,0,0,0,0,20.5
12,13,23300,0,8,0,8,20.5
12,14,23300,0,0,0,0,20.5
12,15,23294,0,6,0,6,20.5
12,16,23294,0,0,0,0,20.5
12,17,23289,0,5,0,5,20.5
12,18,23280,0,9,0,9,20.5
12,19,23280,0,0,0,0,20.5
12,20,23273,0,7,0,7,20.5
12,21,23273,0,0,0,0,20.5
12,22,23267,0,6,0,6,20.5
12,23,23258,0,9,0,9,20.5
12,24,23258,0,0,0,0,20.5
12,25,23250,0,8,0,8,20.5
12,26,23250,0,0,0,0,20.5
12,27,23244,0,6,0,6,20.5
12,28,23244,0,0,0,0,20.5
12,29,23239,0,5,0,5,20.5
12,30,23230,0,9,0,9,20.5
12,31,23230,0,0,0,0,20.5
12,32,23223,0,7,0,7,20.5
12,33,23223,0,0,0,0,20.5
12,34,23217,0,6,0,6,20.5
12,35,23208,0,9,0,9,20.5
12,36,23208,0,0,0,0,20.5
12,37,23200,0,8,0,8,20.5
12,38,23200,0,0,0,0,20.5
12,39,23194,0,6,0,6,20.5
12,40,23194,0,0,0,0,20.5
12,41,23189,0,5,0,5,20.5
12,42,23180,0,9,0,9,20.5
12,43,23180,0,0,0,0,20.5
12,44,23173,0,7,0,7,20.5
12,45,23173,0,0,0,0,20.5
12,46,23167,0,6,0,6,20.5
12,47,23158,0,9,0,9,20.5
12,48,23158,0,0,0,0,20.5
12,49,23150,0,8,0,8,20.5
12,50,23150,0,0,0,0,20.5
12,51,23144,0,6,0,6,20.5
12,52,23135,0,9,0,9,20.5
13,0,23135,0,0,0,0,20.5
13,1,23127,0,8,0,8,20.5
13,2,23127,0,0,0,0,20.5
13,3,23121,0,6,0,6,20.5
13,4,23121,0,0,0,0,20.5
13,5,23116,0,5,0,5,20.5
13,6,23107,0,9,0,9,20.5
13,7,23107,0,0,0,0,20.5
13,8,23100,0,7,0,7,20.5
13,9,23100,0,0,0,0,20.5
13,10,23094,0,6,0,6,20.5
13,11,23085,0,9,0,9,20.6
13,12,23085,0,0,0,0,20.6
13,13,23077,0,8,0,8,20.6
13,14,23077,0,0,0,0,20.6
13,15,23071,0,6,0,6,20.6
13,16,23071,0,0,0,0,20.6
13,17,23066,0,5,0,5,20.6
13,18,23057,0,9,0,9,20.6
13,19,23057,0,0,0,0,20.6
13,20,23050,0,7,0,7,20.6
13,21,23050,0,0,0,0,20.6
13,22,23044,0,6,0,6,20.6
13,23,23035,0,9,0,9,20.6
13,24,23035,0,0,0,0,20.6
13,25,23027,0,8,0,8,20.6
13,26,23027,0,0,0,0,20.6
13,27,23021,0,6,0,6,20.6
13,28,23021,0,0,0,0,20.6
13,29,23016,0,5,0,5,20.6
13,30,23007,0,9,0,9,20.6
13,31,23007,0,0,0,0,20.6
13,32,23000,0,7,0,7,20.6
13,33,23000,0,0,0,0,20.6
13,34,22994,0,6,0,6,20.6
13,35,22985,0,9,0,9,20.6
13,36,22985,0,0,0,0,20.6
13,37,22977,0,8,0,8,20.6
13,38,22977,0,0,0,0,20.6
13,39,22971,0,6,0,6,20.6
13,40,22971,0,0,0,0,20.6
