heartbeat,step,alive,killed_terminal,killed_exit,killed_precision,total_killed,elapsed_s
3,36,1715,0,0,0,0,15.5
3,37,1707,0,8,0,8,15.5
3,38,1707,0,0,0,0,15.5
3,39,1700,0,7,0,7,15.5
3,40,1700,0,0,0,0,15.5
3,41,1693,0,7,0,7,15.5
3,42,1684,0,9,0,9,15.5
3,43,1684,0,0,0,0,15.5
3,44,1676,0,8,0,8,15.5
3,45,1676,0,0,0,0,15.5
3,46,1669,0,7,0,7,15.5
3,47,1660,0,9,0,9,15.5
3,48,1660,0,0,0,0,15.5
3,49,1652,0,8,0,8,15.5
3,50,1652,0,0,0,0,15.5
3,51,1645,0,7,0,7,15.5
3,52,1636,0,9,0,9,15.5
4,0,1636,0,0,0,0,15.5
4,1,1628,0,8,0,8,15.5
4,2,1628,0,0,0,0,15.5
4,3,1621,0,7,0,7,15.5
4,4,1621,0,0,0,0,15.5
4,5,1614,0,7,0,7,15.5
4,6,1605,0,9,0,9,15.5
4,7,1605,0,0,0,0,15.5
4,8,1597,0,8,0,8,15.5
4,9,1597,0,0,0,0,15.5
4,10,1590,0,7,0,7,15.5
4,11,1581,0,9,0,9,15.5
4,12,1581,0,0,0,0,15.5
4,13,1573,0,8,0,8,15.5
4,14,1573,0,0,0,0,15.5
4,15,1566,0,7,0,7,15.5
4,16,1566,0,0,0,0,15.5
4,17,1559,0,7,0,7,15.5
4,18,1550,0,9,0,9,15.5
4,19,1550,0,0,0,0,15.5
4,20,1542,0,8,0,8,15.5
4,21,1542,0,0,0,0,15.5
4,22,1535,0,7,0,7,15.5
4,23,1526,0,9,0,9,15.5
4,24,1526,0,0,0,0,15.5
4,25,1518,0,8,0,8,15.5
4,26,1518,0,0,0,0,15.5
4,27,1511,0,7,0,7,15.5
4,28,1511,0,0,0,0,15.5
4,29,1504,0,7,0,7,15.5
4,30,1495,0,9,0,9,15.5
4,31,1495,0,0,0,0,15.5
4,32,1487,0,8,0,8,15.5
4,33,1487,0,0,0,0,15.5
4,34,1480,0,7,0,7,15.5
4,35,1471,0,9,0,9,15.5
4,36,1471,0,0,0,0,15.5
4,37,1463,0,8,0,8,15.5
4,38,1463,0,0,0,0,15.5
4,39,1456,0,7,0,7,15.5
4,40,1456,0,0,0,0,15.5
4,41,1449,0,7,0,7,15.5
4,42,1440,0,9,0,9,15.5
4,43,1440,0,0,0,0,15.5
4,44,1432,0,8,0,8,15.5
4,45,1432,0,0,0,0,15.5
4,46,1425,0,7,0,7,15.5
4,47,1416,0,9,0,9,15.5
4,48,1416,0,0,0,0,15.5
4,49,1408,0,8,0,8,15.5
4,50,1408,0,0,0,0,15.5
4,51,1401,0,7,0,7,15.5
4,52,1392,0,9,0,9,15.5
5,0,1392,0,0,0,0,15.5
5,1,1384,0,8,0,8,15.5
5,2,1384,0,0,0,0,15.5
5,3,1377,0,7,0,7,15.5
5,4,1377,0,0,0,0,15.5
5,5,1370,0,7,0,7,15.5
5,6,1361,0,9,0,9,15.5
5,7,1361,0,0,0,0,15.5
5,8,1353,0,8,0,8,15.5
5,9,1353,0,0,0,0,15.5
5,10,1346,0,7,0,7,15.5
5,11,1337,0,9,0,9,15.5
5,12,1337,0,0,0,0,15.5
5,13,1329,0,8,0,8,15.5
5,14,1329,0,0,0,0,15.5
5,15,1322,0,7,0,7,15.5
5,16,1322,0,0,0,0,15.5
5,17,1315,0,7,0,7,15.5
5,18,1306,0,9,0,9,15.5
5,19,1306,0,0,0,0,15.5
5,20,1298,0,8,0,8,15.5
5,21,1298,0,0,0,0,15.5
5,22,1291,0,7,0,7,15.5
5,23,1282,0,9,0,9,15.5
5,24,1282,0,0,0,0,15.5
5,25,1274,0,8,0,8,15.5
5,26,1274,0,0,0,0,15.5
5,27,1267,0,7,0,7,15.5
5,28,1267,0,0,0,0,15.5
5,29,1260,0,7,0,7,15.5
5,30,1251,0,9,0,9,15.5
5,31,1251,0,0,0,0,15.5
5,32,1243,0,8,0,8,15.5
5,33,1243,0,0,0,0,15.5
5,34,1236,0,7,0,7,15.5
5,35,1227,0,9,0,9,15.5
5,36,1227,0,0,0,0,15.5
5,37,1219,0,8,0,8,15.5
5,38,1219,0,0,0,0,15.5
5,39,1212,0,7,0,7,15.5
5,40,1212,0,0,0,0,15.5
5,41,1205,0,7,0,7,15.5
5,42,1196,0,9,0,9,15.5
5,43,1196,0,0,0,0,15.5
5,44,1188,0,8,0,8,15.5
5,45,1188,0,0,0,0,15.5
5,46,1181,0,7,0,7,15.5
5,47,1172,0,9,0,9,15.5
5,48,1172,0,0,0,0,15.5
5,49,1164,0,8,0,8,15.5
5,50,1164,0,0,0,0,15.5
5,51,1157,0,7,0,7,15.5
5,52,1148,0,9,0,9,15.5
6,0,1148,0,0,0,0,15.5
6,1,1140,0,8,0,8,15.5
6,2,1140,0,0,0,0,15.5
6,3,1133,0,7,0,7,15.5
6,4,1133,0,0,0,0,15.5
6,5,1126,0,7,0,7,15.5
6,6,1117,0,9,0,9,15.5
6,7,1117,0,0,0,0,15.5
6,8,1109,0,8,0,8,15.5
6,9,1109,0,0,0,0,15.5
6,10,1102,0,7,0,7,15.5
6,11,1093,0,9,0,9,15.5
6,12,1093,0,0,0,0,15.5
6,13,1085,0,8,0,8,15.5
6,14,1085,0,0,0,0,15.5
6,15,1078,0,7,0,7,15.5
6,16,1078,0,0,0,0,15.5
6,17,1071,0,7,0,7,15.5
6,18,1062,0,9,0,9,15.5
6,19,1062,0,0,0,0,15.5
6,20,1054,0,8,0,8,15.5
6,21,1054,0,0,0,0,15.5
6,22,1047,0,7,0,7,15.5
6,23,1038,0,9,0,9,15.5
6,24,1038,0,0,0,0,15.5
6,25,1030,0,8,0,8,15.5
6,26,1030,0,0,0,0,15.5
6,27,1023,0,7,0,7,15.5
6,28,1023,0,0,0,0,15.5
6,29,1016,0,7,0,7,15.5
6,30,1007,0,9,0,9,15.5
6,31,1007,0,0,0,0,15.5
6,32,999,0,8,0,8,15.5
6,33,999,0,0,0,0,15.5
6,34,992,0,7,0,7,15.5
6,35,983,0,9,0,9,15.5
6,36,983,0,0,0,0,15.5
6,37,975,0,8,0,8,15.5
6,38,975,0,0,0,0,15.5
6,39,968,0,7,0,7,15.5
6,40,968,0,0,0,0,15.5
6,41,961,0,7,0,7,15.5
6,42,952,0,9,0,9,15.5
6,43,952,0,0,0,0,15.5
6,44,944,0,8,0,8,15.5
6,45,944,0,0,0,0,15.5
6,46,937,0,7,0,7,15.5
6,47,928,0,9,0,9,15.5
6,48,928,0,0,0,0,15.5
6,49,920,0,8,0,8,15.5
6,50,920,0,0,0,0,15.5
6,51,913,0,7,0,7,15.5
6,52,904,0,9,0,9,15.5
7,0,904,0,0,0,0,15.5
7,1,896,0,8,0,8,15.5
7,2,896,0,0,0,0,15.5
7,3,889,0,7,0,7,15.5
7,4,889,0,0,0,0,15.5
7,5,882,0,7,0,7,15.5
7,6,873,0,9,0,9,15.5
7,7,873,0,0,0,0,15.5
7,8,865,0,8,0,8,15.5
7,9,865,0,0,0,0,15.5
7,10,858,0,7,0,7,15.5
7,11,849,0,9,0,9,15.5
7,12,849,0,0,0,0,15.5
7,13,841,0,8,0,8,15.5
7,14,841,0,0,0,0,15.5
7,15,834,0,7,0,7,15.5
7,16,834,0,0,0,0,15.5
7,17,827,0,7,0,7,15.5
7,18,818,0,9,0,9,15.5
7,19,818,0,0,0,0,15.5
7,20,810,0,8,0,8,15.5
7,21,810,0,0,0,0,15.5
7,22,803,0,7,0,7,15.5
7,23,794,0,9,0,9,15.5
7,24,794,0,0,0,0,15.5
7,25,786,0,8,0,8,15.5
7,26,786,0,0,0,0,15.5
7,27,779,0,7,0,7,15.5
7,28,779,0,0,0,0,15.5
7,29,772,0,7,0,7,15.5
7,30,763,0,9,0,9,15.5
7,31,763,0,0,0,0,15.5
7,32,755,0,8,0,8,15.5
7,33,755,0,0,0,0,15.5
7,34,748,0,7,0,7,15.5
7,35,739,0,9,0,9,15.5
7,36,739,0,0,0,0,15.5
7,37,731,0,8,0,8,15.5
7,38,731,0,0,0,0,15.5
7,39,724,0,7,0,7,15.5
7,40,724,0,0,0,0,15.5
7,41,717,0,7,0,7,15.5
7,42,708,0,9,0,9,15.5
7,43,708,0,0,0,0,15.5
7,44,700,0,8,0,8,15.5
7,45,700,0,0,0,0,15.5
7,46,693,0,7,0,7,15.5
7,47,684,0,9,0,9,15.5
7,48,684,0,0,0,0,15.5
7,49,676,0,8,0,8,15.5
7,50,676,0,0,0,0,15.5
7,51,669,0,7,0,7,15.5
7,52,660,0,9,0,9,15.5
8,0,660,0,0,0,0,15.5
8,1,652,0,8,0,8,15.5
8,2,652,0,0,0,0,15.5
8,3,645,0,7,0,7,15.5
8,4,645,0,0,0,0,15.5
8,5,638,0,7,0,7,15.5
8,6,629,0,9,0,9,15.5
8,7,629,0,0,0,0,15.5
8,8,621,0,8,0,8,15.5
8,9,621,0,0,0,0,15.5
8,10,614,0,7,0,7,15.5
8,11,605,0,9,0,9,15.5
8,12,605,0,0,0,0,15.5
8,13,597,0,8,0,8,15.5
8,14,597,0,0,0,0,15.5
8,15,590,0,7,0,7,15.5
8,16,590,0,0,0,0,15.5
8,17,583,0,7,0,7,15.5
8,18,574,0,9,0,9,15.5
8,19,574,0,0,0,0,15.5
8,20,566,0,8,0,8,15.5
8,21,566,0,0,0,0,15.5
8,22,559,0,7,0,7,15.5
8,23,550,0,9,0,9,15.5
8,24,550,0,0,0,0,15.5
8,25,542,0,8,0,8,15.5
8,26,542,0,0,0,0,15.5
8,27,535,0,7,0,7,15.5
8,28,535,0,0,0,0,15.5
8,29,528,0,7,0,7,15.5
8,30,519,0,9,0,9,15.5
8,31,519,0,0,0,0,15.5
8,32,511,0,8,0,8,15.5
8,33,511,0,0,0,0,15.5
8,34,504,0,7,0,7,15.5
8,35,495,0,9,0,9,15.5
8,36,495,0,0,0,0,15.5
8,37,487,0,8,0,8,15.5
8,38,487,0,0,0,0,15.5
8,39,480,0,7,0,7,15.5
8,40,480,0,0,0,0,15.5
8,41,473,0,7,0,7,15.5
8,42,464,0,9,0,9,15.5
8,43,464,0,0,0,0,15.5
8,44,456,0,8,0,8,15.5
8,45,456,0,0,0,0,15.5
8,46,449,0,7,0,7,15.5
8,47,440,0,9,0,9,15.5
8,48,440,0,0,0,0,15.5
8,49,432,0,8,0,8,15.5
8,50,432,0,0,0,0,15.5
8,51,425,0,7,0,7,15.5
8,52,416,0,9,0,9,15.5
9,0,416,0,0,0,0,15.5
9,1,408,0,8,0,8,15.5
9,2,408,0,0,0,0,15.5
9,3,401,0,7,0,7,15.5
9,4,401,0,0,0,0,15.5
9,5,396,0,5,0,5,15.5
9,6,392,0,4,0,4,15.5
9,7,392,0,0,0,0,15.5
9,8,388,0,4,0,4,15.5
9,9,388,0,0,0,0,15.5
9,10,385,0,3,0,3,15.5
9,11,381,0,4,0,4,15.5
9,12,381,0,0,0,0,15.5
9,13,377,0,4,0,4,15.5
9,14,377,0,0,0,0,15.5
9,15,374,0,3,0,3,15.5
9,16,374,0,0,0,0,15.5
9,17,371,0,3,0,3,15.5
9,18,367,0,4,0,4,15.5
9,19,367,0,0,0,0,15.5
9,20,363,0,4,0,4,15.5
9,21,363,0,0,0,0,15.5
9,22,360,0,3,0,3,15.5
9,23,356,0,4,0,4,15.5
9,24,356,0,0,0,0,15.5
9,25,352,0,4,0,4,15.5
9,26,352,0,0,0,0,15.5
9,27,349,0,3,0,3,15.5
9,28,349,0,0,0,0,15.5
9,29,346,0,3,0,3,15.5
9,30,342,0,4,0,4,15.5
9,31,342,0,0,0,0,15.5
9,32,338,0,4,0,4,15.5
9,33,338,0,0,0,0,15.5
9,34,335,0,3,0,3,15.5
9,35,331,0,4,0,4,15.5
9,36,331,0,0,0,0,15.5
9,37,327,0,4,0,4,15.5
9,38,327,0,0,0,0,15.5
9,39,324,0,3,0,3,15.5
9,40,324,0,0,0,0,15.5
9,41,321,0,3,0,3,15.5
9,42,317,0,4,0,4,15.5
9,43,317,0,0,0,0,15.5
9,44,313,0,4,0,4,15.5
9,45,313,0,0,0,0,15.5
9,46,310,0,3,0,3,15.5
9,47,306,0,4,0,4,15.5
9,48,306,0,0,0,0,15.5
9,49,302,0,4,0,4,15.5
9,50,302,0,0,0,0,15.5
9,51,299,0,3,0,3,15.5
9,52,295,0,4,0,4,15.5
10,0,295,0,0,0,0,15.5
10,1,291,0,4,0,4,15.5
10,2,291,0,0,0,0,15.5
10,3,288,0,3,0,3,15.5
10,4,288,0,0,0,0,15.5
10,5,285,0,3,0,3,15.5
10,6,281,0,4,0,4,15.5
10,7,281,0,0,0,0,15.5
10,8,277,0,4,0,4,15.5
10,9,277,0,0,0,0,15.5
10,10,274,0,3,0,3,15.5
10,11,270,0,4,0,4,15.5
10,12,270,0,0,0,0,15.5
10,13,266,0,4,0,4,15.5
10,14,266,0,0,0,0,15.5
10,15,263,0,3,0,3,15.5
10,16,263,0,0,0,0,15.5
10,17,260,0,3,0,3,15.5
10,18,256,0,4,0,4,15.5
10,19,256,0,0,0,0,15.5
10,20,252,0,4,0,4,15.5
10,21,252,0,0,0,0,15.5
10,22,249,0,3,0,3,15.5
10,23,245,0,4,0,4,15.5
10,24,245,0,0,0,0,15.5
10,25,241,0,4,0,4,15.5
10,26,241,0,0,0,0,15.5
10,27,238,0,3,0,3,15.5
10,28,238,0,0,0,0,15.5
10,29,235,0,3,0,3,15.5
10,30,231,0,4,0,4,15.5
10,31,231,0,0,0,0,15.5
10,32,227,0,4,0,4,15.5
10,33,227,0,0,0,0,15.5
10,34,224,0,3,0,3,15.5
10,35,220,0,4,0,4,15.5
10,36,220,0,0,0,0,15.5
10,37,216,0,4,0,4,15.5
10,38,216,0,0,0,0,15.5
10,39,213,0,3,0,3,15.5
10,40,213,0,0,0,0,15.5
10,41,210,0,3,0,3,15.5
10,42,206,0,4,0,4,15.5
10,43,206,0,0,0,0,15.5
10,44,202,0,4,0,4,15.5
10,45,202,0,0,0,0,15.5
10,46,199,0,3,0,3,15.5
10,47,195,0,4,0,4,15.5
10,48,195,0,0,0,0,15.5
10,49,191,0,4,0,4,15.5
10,50,191,0,0,0,0,15.5
10,51,188,0,3,0,3,15.5
10,52,184,0,4,0,4,15.5
11,0,184,0,0,0,0,15.5
11,1,180,0,4,0,4,15.5
11,2,180,0,0,0,0,15.5
11,3,177,0,3,0,3,15.5
11,4,177,0,0,0,0,15.5
11,5,174,0,3,0,3,15.5
11,6,170,0,4,0,4,15.5
11,7,170,0,0,0,0,15.5
11,8,166,0,4,0,4,15.5
11,9,166,0,0,0,0,15.5
11,10,163,0,3,0,3,15.5
11,11,159,0,4,0,4,15.5
11,12,159,0,0,0,0,15.5
11,13,155,0,4,0,4,15.5
11,14,155,0,0,0,0,15.5
11,15,152,0,3,0,3,15.5
11,16,152,0,0,0,0,15.5
11,17,149,0,3,0,3,15.5
11,18,145,0,4,0,4,15.5
11,19,145,0,0,0,0,15.5
11,20,141,0,4,0,4,15.5
11,21,141,0,0,0,0,15.5
11,22,138,0,3,0,3,15.5
11,23,134,0,4,0,4,15.5
11,24,134,0,0,0,0,15.5
11,25,130,0,4,0,4,15.5
11,26,130,0,0,0,0,15.5
11,27,127,0,3,0,3,15.5
11,28,127,0,0,0,0,15.5
11,29,124,0,3,0,3,15.5
11,30,120,0,4,0,4,15.5
11,31,120,0,0,0,0,15.5
11,32,116,0,4,0,4,15.5
11,33,116,0,0,0,0,15.5
11,34,113,0,3,0,3,15.5
11,35,109,0,4,0,4,15.5
11,36,109,0,0,0,0,15.5
11,37,105,0,4,0,4,15.5
11,38,105,0,0,0,0,15.5
11,39,102,0,3,0,3,15.5
11,40,102,0,0,0,0,15.5
11,41,99,0,3,0,3,15.5
11,42,95,0,4,0,4,15.5
11,43,95,0,0,0,0,15.5
11,44,91,0,4,0,4,15.5
11,45,91,0,0,0,0,15.5
11,46,88,0,3,0,3,15.5
11,47,84,0,4,0,4,15.5
11,48,84,0,0,0,0,15.5
11,49,80,0,4,0,4,15.5
11,50,80,0,0,0,0,15.5
11,51,77,0,3,0,3,15.5
11,52,73,0,4,0,4,15.5
12,0,73,0,0,0,0,15.5
12,1,69,0,4,0,4,15.5
12,2,69,0,0,0,0,15.5
12,3,66,0,3,0,3,15.5
12,4,66,0,0,0,0,15.5
12,5,63,0,3,0,3,15.5
12,6,59,0,4,0,4,15.5
12,7,59,0,0,0,0,15.5
12,8,55,0,4,0,4,15.5
12,9,55,0,0,0,0,15.5
12,10,52,0,3,0,3,15.5
12,11,48,0,4,0,4,15.5
12,12,48,0,0,0,0,15.5
12,13,44,0,4,0,4,15.5
12,14,44,0,0,0,0,15.5
12,15,41,0,3,0,3,15.5
12,16,41,0,0,0,0,15.5
12,17,38,0,3,0,3,15.5
12,18,34,0,4,0,4,15.5
12,19,34,0,0,0,0,15.5
12,20,30,0,4,0,4,15.5
12,21,30,0,0,0,0,15.5
12,22,27,0,3,0,3,15.5
12,23,23,0,4,0,4,15.5
12,24,23,0,0,0,0,15.5
12,25,19,0,4,0,4,15.5
12,26,19,0,0,0,0,15.5
12,27,16,0,3,0,3,15.5
12,28,16,0,0,0,0,15.5
12,29,13,0,3,0,3,15.5
12,30,9,0,4,0,4,15.5
12,31,9,0,0,0,0,15.5
12,32,5,0,4,0,4,15.5
12,33,5,0,0,0,0,15.5
12,34,2,0,3,0,3,15.5
12,35,0,0,2,0,2,15.5
# EMPTY at hb=12 step=35
